#CHR	bp	cM
HanXRQChr15	41600001	45.01
HanXRQChr15	41700001	45.02
HanXRQChr15	41800001	45.04
HanXRQChr15	41900001	45.05
HanXRQChr15	42000001	45.07
HanXRQChr15	42100001	45.08
HanXRQChr15	42200001	45.1
HanXRQChr15	42300001	45.11
HanXRQChr15	42400001	45.13
HanXRQChr15	42500001	45.14
HanXRQChr15	42600001	45.16
HanXRQChr15	42700001	45.17
HanXRQChr15	42800001	45.19
HanXRQChr15	42900001	45.2
HanXRQChr15	43000001	45.22
HanXRQChr15	43100001	45.23
HanXRQChr15	43200001	45.25
HanXRQChr15	43300001	45.26
HanXRQChr15	43400001	45.28
HanXRQChr15	43500001	45.29
HanXRQChr15	43600001	45.31
HanXRQChr15	43700001	45.32
HanXRQChr15	43800001	45.34
HanXRQChr15	43900001	45.35
HanXRQChr15	44000001	45.37
HanXRQChr15	44100001	45.39
HanXRQChr15	44200001	45.4
HanXRQChr15	44300001	45.42
HanXRQChr15	44400001	45.43
HanXRQChr15	44500001	45.45
HanXRQChr15	44600001	45.47
HanXRQChr15	44700001	45.48
HanXRQChr15	44800001	45.5
HanXRQChr15	44900001	45.51
HanXRQChr15	45000001	45.53
HanXRQChr15	45100001	45.55
HanXRQChr15	45200001	45.56
HanXRQChr15	45300001	45.58
HanXRQChr15	45400001	45.6
HanXRQChr15	45500001	45.61
HanXRQChr15	45600001	45.63
HanXRQChr15	45700001	45.65
HanXRQChr15	45800001	45.66
HanXRQChr15	45900001	45.68
HanXRQChr15	46000001	45.7
HanXRQChr15	46100001	45.72
HanXRQChr15	46200001	45.73
HanXRQChr15	46300001	45.75
HanXRQChr15	46400001	45.77
HanXRQChr15	46500001	45.79
HanXRQChr15	46600001	45.8
HanXRQChr15	46700001	45.82
HanXRQChr15	46800001	45.84
HanXRQChr15	46900001	45.86
HanXRQChr15	47000001	45.88
HanXRQChr15	47100001	45.9
HanXRQChr15	47200001	45.91
HanXRQChr15	47300001	45.93
HanXRQChr15	47400001	45.95
HanXRQChr15	47500001	45.97
HanXRQChr15	47600001	45.99
HanXRQChr15	47700001	46.01
HanXRQChr15	47800001	46.03
HanXRQChr15	47900001	46.05
HanXRQChr15	48000001	46.07
HanXRQChr15	48100001	46.09
HanXRQChr15	48200001	46.11
HanXRQChr15	48300001	46.13
HanXRQChr15	48400001	46.15
HanXRQChr15	48500001	46.17
HanXRQChr15	48600001	46.19
HanXRQChr15	48700001	46.21
HanXRQChr15	48800001	46.23
HanXRQChr15	48900001	46.25
HanXRQChr15	49000001	46.27
HanXRQChr15	49100001	46.3
HanXRQChr15	49200001	46.32
HanXRQChr15	49300001	46.34
HanXRQChr15	49400001	46.36
HanXRQChr15	49500001	46.38
HanXRQChr15	49600001	46.41
HanXRQChr15	49700001	46.43
HanXRQChr15	49800001	46.45
HanXRQChr15	49900001	46.48
HanXRQChr15	50000001	46.5
HanXRQChr15	50100001	46.52
HanXRQChr15	50200001	46.55
HanXRQChr15	50300001	46.57
HanXRQChr15	50400001	46.59
HanXRQChr15	50500001	46.62
HanXRQChr15	50600001	46.64
HanXRQChr15	50700001	46.67
HanXRQChr15	50800001	46.69
HanXRQChr15	50900001	46.72
HanXRQChr15	51000001	46.74
HanXRQChr15	51100001	46.77
HanXRQChr15	51200001	46.79
HanXRQChr15	51300001	46.82
HanXRQChr15	51400001	46.84
HanXRQChr15	51500001	46.87
HanXRQChr15	51600001	46.89
HanXRQChr15	51700001	46.92
HanXRQChr15	51800001	46.95
HanXRQChr15	51900001	46.97
HanXRQChr15	52000001	47
HanXRQChr15	52100001	47.03
HanXRQChr15	52200001	47.05
HanXRQChr15	52300001	47.08
HanXRQChr15	52400001	47.11
HanXRQChr15	52500001	47.13
HanXRQChr15	52600001	47.16
HanXRQChr15	52700001	47.19
HanXRQChr15	52800001	47.22
HanXRQChr15	52900001	47.25
HanXRQChr15	53000001	47.27
HanXRQChr15	53100001	47.3
HanXRQChr15	53200001	47.33
HanXRQChr15	53300001	47.36
HanXRQChr15	53400001	47.39
HanXRQChr15	53500001	47.42
HanXRQChr15	53600001	47.45
HanXRQChr15	53700001	47.48
HanXRQChr15	53800001	47.51
HanXRQChr15	53900001	47.54
HanXRQChr15	54000001	47.57
HanXRQChr15	54100001	47.6
HanXRQChr15	54200001	47.63
HanXRQChr15	54300001	47.66
HanXRQChr15	54400001	47.69
HanXRQChr15	54500001	47.72
HanXRQChr15	54600001	47.75
HanXRQChr15	54700001	47.78
HanXRQChr15	54800001	47.81
HanXRQChr15	54900001	47.84
HanXRQChr15	55000001	47.87
HanXRQChr15	55100001	47.91
HanXRQChr15	55200001	47.94
HanXRQChr15	55300001	47.97
HanXRQChr15	55400001	48
HanXRQChr15	55500001	48.03
HanXRQChr15	55600001	48.07
HanXRQChr15	55700001	48.1
HanXRQChr15	55800001	48.13
HanXRQChr15	55900001	48.17
HanXRQChr15	56000001	48.2
HanXRQChr15	56100001	48.23
HanXRQChr15	56200001	48.26
HanXRQChr15	56300001	48.3
HanXRQChr15	56400001	48.33
HanXRQChr15	56500001	48.37
HanXRQChr15	56600001	48.4
HanXRQChr15	56700001	48.43
HanXRQChr15	56800001	48.47
HanXRQChr15	56900001	48.5
HanXRQChr15	57000001	48.54
HanXRQChr15	57100001	48.57
HanXRQChr15	57200001	48.61
HanXRQChr15	57300001	48.64
HanXRQChr15	57400001	48.68
HanXRQChr15	57500001	48.71
HanXRQChr15	57600001	48.75
HanXRQChr15	57700001	48.78
HanXRQChr15	57800001	48.82
HanXRQChr15	57900001	48.86
HanXRQChr15	58000001	48.89
HanXRQChr15	58100001	48.93
HanXRQChr15	58200001	48.96
HanXRQChr15	58300001	49
HanXRQChr15	58400001	49.04
HanXRQChr15	58500001	49.07
HanXRQChr15	58600001	49.11
HanXRQChr15	58700001	49.15
HanXRQChr15	58800001	49.19
HanXRQChr15	58900001	49.22
HanXRQChr15	59000001	49.26
HanXRQChr15	59100001	49.3
HanXRQChr15	59200001	49.34
HanXRQChr15	59300001	49.37
HanXRQChr15	59400001	49.41
HanXRQChr15	59500001	49.45
HanXRQChr15	59600001	49.49
HanXRQChr15	59700001	49.53
HanXRQChr15	59800001	49.57
HanXRQChr15	59900001	49.61
HanXRQChr15	60000001	49.64
HanXRQChr15	60100001	49.68
HanXRQChr15	60200001	49.72
HanXRQChr15	60300001	49.76
HanXRQChr15	60400001	49.8
HanXRQChr15	60500001	49.84
HanXRQChr15	60600001	49.88
HanXRQChr15	60700001	49.92
HanXRQChr15	60800001	49.96
HanXRQChr15	60900001	50
HanXRQChr15	61000001	50.04
HanXRQChr15	61100001	50.08
HanXRQChr15	61200001	50.12
HanXRQChr15	61300001	50.16
HanXRQChr15	61400001	50.2
HanXRQChr15	61500001	50.25
HanXRQChr15	61600001	50.29
HanXRQChr15	61700001	50.33
HanXRQChr15	61800001	50.37
HanXRQChr15	61900001	50.41
HanXRQChr15	62000001	50.45
HanXRQChr15	62100001	50.49
HanXRQChr15	62200001	50.54
HanXRQChr15	62300001	50.58
HanXRQChr15	62400001	50.62
HanXRQChr15	62500001	50.66
HanXRQChr15	62600001	50.71
HanXRQChr15	62700001	50.75
HanXRQChr15	62800001	50.79
HanXRQChr15	62900001	50.83
HanXRQChr15	63000001	50.88
HanXRQChr15	63100001	50.92
HanXRQChr15	63200001	50.96
HanXRQChr15	63300001	51.01
HanXRQChr15	63400001	51.05
HanXRQChr15	63500001	51.09
HanXRQChr15	63600001	51.14
HanXRQChr15	63700001	51.18
HanXRQChr15	63800001	51.23
HanXRQChr15	63900001	51.27
HanXRQChr15	64000001	51.31
HanXRQChr15	64100001	51.36
HanXRQChr15	64200001	51.4
HanXRQChr15	64300001	51.45
HanXRQChr15	64400001	51.49
HanXRQChr15	64500001	51.54
HanXRQChr15	64600001	51.58
HanXRQChr15	64700001	51.63
HanXRQChr15	64800001	51.67
HanXRQChr15	64900001	51.72
HanXRQChr15	65000001	51.76
HanXRQChr15	65100001	51.81
HanXRQChr15	65200001	51.85
HanXRQChr15	65300001	51.9
HanXRQChr15	65400001	51.95
HanXRQChr15	65500001	51.99
HanXRQChr15	65600001	52.04
HanXRQChr15	65700001	52.09
HanXRQChr15	65800001	52.13
HanXRQChr15	65900001	52.18
HanXRQChr15	66000001	52.23
HanXRQChr15	66100001	52.27
HanXRQChr15	66200001	52.32
HanXRQChr15	66300001	52.37
HanXRQChr15	66400001	52.41
HanXRQChr15	66500001	52.46
HanXRQChr15	66600001	52.51
HanXRQChr15	66700001	52.56
HanXRQChr15	66800001	52.6
HanXRQChr15	66900001	52.65
HanXRQChr15	67000001	52.7
HanXRQChr15	67100001	52.75
HanXRQChr15	67200001	52.79
HanXRQChr15	67300001	52.84
HanXRQChr15	67400001	52.89
HanXRQChr15	67500001	52.94
HanXRQChr15	67600001	52.99
HanXRQChr15	67700001	53.04
HanXRQChr15	67800001	53.09
HanXRQChr15	67900001	53.13
HanXRQChr15	68000001	53.18
HanXRQChr15	68100001	53.23
HanXRQChr15	68200001	53.28
HanXRQChr15	68300001	53.33
HanXRQChr15	68400001	53.38
HanXRQChr15	68500001	53.43
HanXRQChr15	68600001	53.48
HanXRQChr15	68700001	53.53
HanXRQChr15	68800001	53.58
HanXRQChr15	68900001	53.63
HanXRQChr15	69000001	53.68
HanXRQChr15	69100001	53.73
HanXRQChr15	69200001	53.78
HanXRQChr15	69300001	53.83
HanXRQChr15	69400001	53.88
HanXRQChr15	69500001	53.93
HanXRQChr15	69600001	53.98
HanXRQChr15	69700001	54.03
HanXRQChr15	69800001	54.08
HanXRQChr15	69900001	54.13
HanXRQChr15	70000001	54.19
HanXRQChr15	70100001	54.24
HanXRQChr15	70200001	54.29
HanXRQChr15	70300001	54.34
HanXRQChr15	70400001	54.39
HanXRQChr15	70500001	54.44
HanXRQChr15	70600001	54.5
HanXRQChr15	70700001	54.55
HanXRQChr15	70800001	54.6
HanXRQChr15	70900001	54.65
HanXRQChr15	71000001	54.7
HanXRQChr15	71100001	54.76
HanXRQChr15	71200001	54.81
HanXRQChr15	71300001	54.86
HanXRQChr15	71400001	54.91
HanXRQChr15	71500001	54.97
HanXRQChr15	71600001	55.02
HanXRQChr15	71700001	55.07
HanXRQChr15	71800001	55.12
HanXRQChr15	71900001	55.18
HanXRQChr15	72000001	55.23
HanXRQChr15	72100001	55.28
HanXRQChr15	72200001	55.34
HanXRQChr15	72300001	55.39
HanXRQChr15	72400001	55.44
HanXRQChr15	72500001	55.5
HanXRQChr15	72600001	55.55
HanXRQChr15	72700001	55.6
HanXRQChr15	72800001	55.66
HanXRQChr15	72900001	55.71
HanXRQChr15	73000001	55.77
HanXRQChr15	73100001	55.82
HanXRQChr15	73200001	55.88
HanXRQChr15	73300001	55.93
HanXRQChr15	73400001	55.98
HanXRQChr15	73500001	56.04
HanXRQChr15	73600001	56.09
HanXRQChr15	73700001	56.15
HanXRQChr15	73800001	56.2
HanXRQChr15	73900001	56.26
HanXRQChr15	74000001	56.31
HanXRQChr15	74100001	56.37
HanXRQChr15	74200001	56.42
HanXRQChr15	74300001	56.48
HanXRQChr15	74400001	56.53
HanXRQChr15	74500001	56.59
HanXRQChr15	74600001	56.64
HanXRQChr15	74700001	56.7
HanXRQChr15	74800001	56.76
HanXRQChr15	74900001	56.81
HanXRQChr15	75000001	56.87
HanXRQChr15	75100001	56.92
HanXRQChr15	75200001	56.98
HanXRQChr15	75300001	57.03
HanXRQChr15	75400001	57.09
HanXRQChr15	75500001	57.15
HanXRQChr15	75600001	57.2
HanXRQChr15	75700001	57.26
HanXRQChr15	75800001	57.32
HanXRQChr15	75900001	57.37
HanXRQChr15	76000001	57.43
HanXRQChr15	76100001	57.49
HanXRQChr15	76200001	57.54
HanXRQChr15	76300001	57.6
HanXRQChr15	76400001	57.66
HanXRQChr15	76500001	57.71
HanXRQChr15	76600001	57.77
HanXRQChr15	76700001	57.83
HanXRQChr15	76800001	57.88
HanXRQChr15	76900001	57.94
HanXRQChr15	77000001	58
HanXRQChr15	77100001	58.05
HanXRQChr15	77200001	58.11
HanXRQChr15	77300001	58.17
HanXRQChr15	77400001	58.23
HanXRQChr15	77500001	58.28
HanXRQChr15	77600001	58.34
HanXRQChr15	77700001	58.4
HanXRQChr15	77800001	58.46
HanXRQChr15	77900001	58.51
HanXRQChr15	78000001	58.57
HanXRQChr15	78100001	58.63
HanXRQChr15	78200001	58.69
HanXRQChr15	78300001	58.74
HanXRQChr15	78400001	58.8
HanXRQChr15	78500001	58.86
HanXRQChr15	78600001	58.92
HanXRQChr15	78700001	58.97
HanXRQChr15	78800001	59.03
HanXRQChr15	78900001	59.09
HanXRQChr15	79000001	59.15
HanXRQChr15	79100001	59.21
HanXRQChr15	79200001	59.26
HanXRQChr15	79300001	59.32
HanXRQChr15	79400001	59.38
HanXRQChr15	79500001	59.44
HanXRQChr15	79600001	59.5
HanXRQChr15	79700001	59.55
HanXRQChr15	79800001	59.61
HanXRQChr15	79900001	59.67
HanXRQChr15	80000001	59.73
HanXRQChr15	80100001	59.79
HanXRQChr15	80200001	59.84
HanXRQChr15	80300001	59.9
HanXRQChr15	80400001	59.96
HanXRQChr15	80500001	60.02
HanXRQChr15	80600001	60.08
HanXRQChr15	80700001	60.14
HanXRQChr15	80800001	60.19
HanXRQChr15	80900001	60.25
HanXRQChr15	81000001	60.31
HanXRQChr15	81100001	60.37
HanXRQChr15	81200001	60.43
HanXRQChr15	81300001	60.49
HanXRQChr15	81400001	60.54
HanXRQChr15	81500001	60.6
HanXRQChr15	81600001	60.66
HanXRQChr15	81700001	60.72
HanXRQChr15	81800001	60.78
HanXRQChr15	81900001	60.84
HanXRQChr15	82000001	60.9
HanXRQChr15	82100001	60.95
HanXRQChr15	82200001	61.01
HanXRQChr15	82300001	61.07
HanXRQChr15	82400001	61.13
HanXRQChr15	82500001	61.19
HanXRQChr15	82600001	61.25
HanXRQChr15	82700001	61.3
HanXRQChr15	82800001	61.36
HanXRQChr15	82900001	61.42
HanXRQChr15	83000001	61.48
HanXRQChr15	83100001	61.54
HanXRQChr15	83200001	61.6
HanXRQChr15	83300001	61.65
HanXRQChr15	83400001	61.71
HanXRQChr15	83500001	61.77
HanXRQChr15	83600001	61.83
HanXRQChr15	83700001	61.89
HanXRQChr15	83800001	61.94
HanXRQChr15	83900001	62
HanXRQChr15	84000001	62.06
HanXRQChr15	84100001	62.12
HanXRQChr15	84200001	62.18
HanXRQChr15	84300001	62.24
HanXRQChr15	84400001	62.29
HanXRQChr15	84500001	62.35
HanXRQChr15	84600001	62.41
HanXRQChr15	84700001	62.47
HanXRQChr15	84800001	62.53
HanXRQChr15	84900001	62.58
HanXRQChr15	85000001	62.64
HanXRQChr15	85100001	62.7
HanXRQChr15	85200001	62.76
HanXRQChr15	85300001	62.81
HanXRQChr15	85400001	62.87
HanXRQChr15	85500001	62.93
HanXRQChr15	85600001	62.99
HanXRQChr15	85700001	63.04
HanXRQChr15	85800001	63.1
HanXRQChr15	85900001	63.16
HanXRQChr15	86000001	63.22
HanXRQChr15	86100001	63.27
HanXRQChr15	86200001	63.33
HanXRQChr15	86300001	63.39
HanXRQChr15	86400001	63.45
HanXRQChr15	86500001	63.5
HanXRQChr15	86600001	63.56
HanXRQChr15	86700001	63.62
HanXRQChr15	86800001	63.68
HanXRQChr15	86900001	63.73
HanXRQChr15	87000001	63.79
HanXRQChr15	87100001	63.85
HanXRQChr15	87200001	63.9
HanXRQChr15	87300001	63.96
HanXRQChr15	87400001	64.02
HanXRQChr15	87500001	64.07
HanXRQChr15	87600001	64.13
HanXRQChr15	87700001	64.19
HanXRQChr15	87800001	64.24
HanXRQChr15	87900001	64.3
HanXRQChr15	88000001	64.36
HanXRQChr15	88100001	64.41
HanXRQChr15	88200001	64.47
HanXRQChr15	88300001	64.52
HanXRQChr15	88400001	64.58
HanXRQChr15	88500001	64.64
HanXRQChr15	88600001	64.69
HanXRQChr15	88700001	64.75
HanXRQChr15	88800001	64.8
HanXRQChr15	88900001	64.86
HanXRQChr15	89000001	64.92
HanXRQChr15	89100001	64.97
HanXRQChr15	89200001	65.03
HanXRQChr15	89300001	65.08
HanXRQChr15	89400001	65.14
HanXRQChr15	89500001	65.19
HanXRQChr15	89600001	65.25
HanXRQChr15	89700001	65.3
HanXRQChr15	89800001	65.36
HanXRQChr15	89900001	65.41
HanXRQChr15	90000001	65.47
HanXRQChr15	90100001	65.52
HanXRQChr15	90200001	65.58
HanXRQChr15	90300001	65.63
HanXRQChr15	90400001	65.69
HanXRQChr15	90500001	65.74
HanXRQChr15	90600001	65.8
HanXRQChr15	90700001	65.85
HanXRQChr15	90800001	65.9
HanXRQChr15	90900001	65.96
HanXRQChr15	91000001	66.01
HanXRQChr15	91100001	66.07
HanXRQChr15	91200001	66.12
HanXRQChr15	91300001	66.17
HanXRQChr15	91400001	66.23
HanXRQChr15	91500001	66.28
HanXRQChr15	91600001	66.33
HanXRQChr15	91700001	66.39
HanXRQChr15	91800001	66.44
HanXRQChr15	91900001	66.49
HanXRQChr15	92000001	66.54
HanXRQChr15	92100001	66.6
HanXRQChr15	92200001	66.65
HanXRQChr15	92300001	66.7
HanXRQChr15	92400001	66.76
HanXRQChr15	92500001	66.81
HanXRQChr15	92600001	66.86
HanXRQChr15	92700001	66.91
HanXRQChr15	92800001	66.96
HanXRQChr15	92900001	67.02
HanXRQChr15	93000001	67.07
HanXRQChr15	93100001	67.12
HanXRQChr15	93200001	67.17
HanXRQChr15	93300001	67.22
HanXRQChr15	93400001	67.27
HanXRQChr15	93500001	67.32
HanXRQChr15	93600001	67.37
HanXRQChr15	93700001	67.43
HanXRQChr15	93800001	67.48
HanXRQChr15	93900001	67.53
HanXRQChr15	94000001	67.58
HanXRQChr15	94100001	67.63
HanXRQChr15	94200001	67.68
HanXRQChr15	94300001	67.73
HanXRQChr15	94400001	67.78
HanXRQChr15	94500001	67.83
HanXRQChr15	94600001	67.88
HanXRQChr15	94700001	67.93
HanXRQChr15	94800001	67.98
HanXRQChr15	94900001	68.03
HanXRQChr15	95000001	68.07
HanXRQChr15	95100001	68.12
HanXRQChr15	95200001	68.17
HanXRQChr15	95300001	68.22
HanXRQChr15	95400001	68.27
HanXRQChr15	95500001	68.32
HanXRQChr15	95600001	68.37
HanXRQChr15	95700001	68.41
HanXRQChr15	95800001	68.46
HanXRQChr15	95900001	68.51
HanXRQChr15	96000001	68.56
HanXRQChr15	96100001	68.6
HanXRQChr15	96200001	68.65
HanXRQChr15	96300001	68.7
HanXRQChr15	96400001	68.75
HanXRQChr15	96500001	68.79
HanXRQChr15	96600001	68.84
HanXRQChr15	96700001	68.89
HanXRQChr15	96800001	68.93
HanXRQChr15	96900001	68.98
HanXRQChr15	97000001	69.02
HanXRQChr15	97100001	69.07
HanXRQChr15	97200001	69.12
HanXRQChr15	97300001	69.16
HanXRQChr15	97400001	69.21
HanXRQChr15	97500001	69.25
HanXRQChr15	97600001	69.3
HanXRQChr15	97700001	69.34
HanXRQChr15	97800001	69.39
HanXRQChr15	97900001	69.43
HanXRQChr15	98000001	69.48
HanXRQChr15	98100001	69.52
HanXRQChr15	98200001	69.56
HanXRQChr15	98300001	69.61
HanXRQChr15	98400001	69.65
HanXRQChr15	98500001	69.69
HanXRQChr15	98600001	69.74
HanXRQChr15	98700001	69.78
HanXRQChr15	98800001	69.82
HanXRQChr15	98900001	69.87
HanXRQChr15	99000001	69.91
HanXRQChr15	99100001	69.95
HanXRQChr15	99200001	69.99
HanXRQChr15	99300001	70.04
HanXRQChr15	99400001	70.08
HanXRQChr15	99500001	70.12
HanXRQChr15	99600001	70.16
HanXRQChr15	99700001	70.2
HanXRQChr15	99800001	70.24
HanXRQChr15	99900001	70.29
HanXRQChr15	100000001	70.33
HanXRQChr15	100100001	70.37
HanXRQChr15	100200001	70.41
HanXRQChr15	100300001	70.45
HanXRQChr15	100400001	70.49
HanXRQChr15	100500001	70.53
HanXRQChr15	100600001	70.57
HanXRQChr15	100700001	70.61
HanXRQChr15	100800001	70.65
HanXRQChr15	100900001	70.69
HanXRQChr15	101000001	70.73
HanXRQChr15	101100001	70.77
HanXRQChr15	101200001	70.8
HanXRQChr15	101300001	70.84
HanXRQChr15	101400001	70.88
HanXRQChr15	101500001	70.92
HanXRQChr15	101600001	70.96
HanXRQChr15	101700001	71
HanXRQChr15	101800001	71.03
HanXRQChr15	101900001	71.07
HanXRQChr15	102000001	71.11
HanXRQChr15	102100001	71.15
HanXRQChr15	102200001	71.19
HanXRQChr15	102300001	71.22
HanXRQChr15	102400001	71.26
HanXRQChr15	102500001	71.3
HanXRQChr15	102600001	71.33
HanXRQChr15	102700001	71.37
HanXRQChr15	102800001	71.41
HanXRQChr15	102900001	71.44
HanXRQChr15	103000001	71.48
HanXRQChr15	103100001	71.51
HanXRQChr15	103200001	71.55
HanXRQChr15	103300001	71.59
HanXRQChr15	103400001	71.62
HanXRQChr15	103500001	71.66
HanXRQChr15	103600001	71.69
HanXRQChr15	103700001	71.73
HanXRQChr15	103800001	71.76
HanXRQChr15	103900001	71.8
HanXRQChr15	104000001	71.83
HanXRQChr15	104100001	71.86
HanXRQChr15	104200001	71.9
HanXRQChr15	104300001	71.93
HanXRQChr15	104400001	71.97
HanXRQChr15	104500001	72
HanXRQChr15	104600001	72.03
HanXRQChr15	104700001	72.07
HanXRQChr15	104800001	72.1
HanXRQChr15	104900001	72.13
HanXRQChr15	105000001	72.17
HanXRQChr15	105100001	72.2
HanXRQChr15	105200001	72.23
HanXRQChr15	105300001	72.26
HanXRQChr15	105400001	72.3
HanXRQChr15	105500001	72.33
HanXRQChr15	105600001	72.36
HanXRQChr15	105700001	72.39
HanXRQChr15	105800001	72.42
HanXRQChr15	105900001	72.46
HanXRQChr15	106000001	72.49
HanXRQChr15	106100001	72.52
HanXRQChr15	106200001	72.55
HanXRQChr15	106300001	72.58
HanXRQChr15	106400001	72.61
HanXRQChr15	106500001	72.64
HanXRQChr15	106600001	72.67
HanXRQChr15	106700001	72.7
HanXRQChr15	106800001	72.73
HanXRQChr15	106900001	72.76
HanXRQChr15	107000001	72.79
HanXRQChr15	107100001	72.82
HanXRQChr15	107200001	72.85
HanXRQChr15	107300001	72.88
HanXRQChr15	107400001	72.91
HanXRQChr15	107500001	72.94
HanXRQChr15	107600001	72.97
HanXRQChr15	107700001	73
HanXRQChr15	107800001	73.03
HanXRQChr15	107900001	73.06
HanXRQChr15	108000001	73.09
HanXRQChr15	108100001	73.12
HanXRQChr15	108200001	73.14
HanXRQChr15	108300001	73.17
HanXRQChr15	108400001	73.2
HanXRQChr15	108500001	73.23
HanXRQChr15	108600001	73.26
HanXRQChr15	108700001	73.28
HanXRQChr15	108800001	73.31
HanXRQChr15	108900001	73.34
HanXRQChr15	109000001	73.37
HanXRQChr15	109100001	73.39
HanXRQChr15	109200001	73.42
HanXRQChr15	109300001	73.45
HanXRQChr15	109400001	73.47
HanXRQChr15	109500001	73.5
HanXRQChr15	109600001	73.53
HanXRQChr15	109700001	73.55
HanXRQChr15	109800001	73.58
HanXRQChr15	109900001	73.6
HanXRQChr15	110000001	73.63
HanXRQChr15	110100001	73.66
HanXRQChr15	110200001	73.68
HanXRQChr15	110300001	73.71
HanXRQChr15	110400001	73.73
HanXRQChr15	110500001	73.76
HanXRQChr15	110600001	73.78
HanXRQChr15	110700001	73.81
HanXRQChr15	110800001	73.83
HanXRQChr15	110900001	73.86
HanXRQChr15	111000001	73.88
HanXRQChr15	111100001	73.9
HanXRQChr15	111200001	73.93
HanXRQChr15	111300001	73.95
HanXRQChr15	111400001	73.98
HanXRQChr15	111500001	74
HanXRQChr15	111600001	74.02
HanXRQChr15	111700001	74.05
HanXRQChr15	111800001	74.07
HanXRQChr15	111900001	74.09
HanXRQChr15	112000001	74.12
HanXRQChr15	112100001	74.14
HanXRQChr15	112200001	74.16
HanXRQChr15	112300001	74.19
HanXRQChr15	112400001	74.21
HanXRQChr15	112500001	74.23
HanXRQChr15	112600001	74.25
HanXRQChr15	112700001	74.28
HanXRQChr15	112800001	74.3
HanXRQChr15	112900001	74.32
HanXRQChr15	113000001	74.34
HanXRQChr15	113100001	74.36
HanXRQChr15	113200001	74.39
HanXRQChr15	113300001	74.41
HanXRQChr15	113400001	74.43
HanXRQChr15	113500001	74.45
HanXRQChr15	113600001	74.47
HanXRQChr15	113700001	74.49
HanXRQChr15	113800001	74.51
HanXRQChr15	113900001	74.53
HanXRQChr15	114000001	74.56
HanXRQChr15	114100001	74.58
HanXRQChr15	114200001	74.6
HanXRQChr15	114300001	74.62
HanXRQChr15	114400001	74.64
HanXRQChr15	114500001	74.66
HanXRQChr15	114600001	74.68
HanXRQChr15	114700001	74.7
HanXRQChr15	114800001	74.72
HanXRQChr15	114900001	74.74
HanXRQChr15	115000001	74.76
HanXRQChr15	115100001	74.77
HanXRQChr15	115200001	74.79
HanXRQChr15	115300001	74.81
HanXRQChr15	115400001	74.83
HanXRQChr15	115500001	74.85
HanXRQChr15	115600001	74.87
HanXRQChr15	115700001	74.89
HanXRQChr15	115800001	74.91
HanXRQChr15	115900001	74.92
HanXRQChr15	116000001	74.94
HanXRQChr15	116100001	74.96
HanXRQChr15	116200001	74.98
HanXRQChr15	116300001	75
HanXRQChr15	116400001	75.02
HanXRQChr15	116500001	75.03
HanXRQChr15	116600001	75.05
HanXRQChr15	116700001	75.07
HanXRQChr15	116800001	75.09
HanXRQChr15	116900001	75.1
HanXRQChr15	117000001	75.12
HanXRQChr15	117100001	75.14
HanXRQChr15	117200001	75.15
HanXRQChr15	117300001	75.17
HanXRQChr15	117400001	75.19
HanXRQChr15	117500001	75.2
HanXRQChr15	117600001	75.22
HanXRQChr15	117700001	75.24
HanXRQChr15	117800001	75.25
HanXRQChr15	117900001	75.27
HanXRQChr15	118000001	75.29
HanXRQChr15	118100001	75.3
HanXRQChr15	118200001	75.32
HanXRQChr15	118300001	75.33
HanXRQChr15	118400001	75.35
HanXRQChr15	118500001	75.36
HanXRQChr15	118600001	75.38
HanXRQChr15	118700001	75.39
HanXRQChr15	118800001	75.41
HanXRQChr15	118900001	75.42
HanXRQChr15	119000001	75.44
HanXRQChr15	119100001	75.45
HanXRQChr15	119200001	75.47
HanXRQChr15	119300001	75.48
HanXRQChr15	119400001	75.5
HanXRQChr15	119500001	75.51
HanXRQChr15	119600001	75.53
HanXRQChr15	119700001	75.54
HanXRQChr15	119800001	75.56
HanXRQChr15	119900001	75.57
HanXRQChr15	120000001	75.58
HanXRQChr15	120100001	75.6
HanXRQChr15	120200001	75.61
HanXRQChr15	120300001	75.62
HanXRQChr15	120400001	75.64
HanXRQChr15	120500001	75.65
HanXRQChr15	120600001	75.66
HanXRQChr15	120700001	75.68
HanXRQChr15	120800001	75.69
HanXRQChr15	120900001	75.7
HanXRQChr15	121000001	75.72
HanXRQChr15	121100001	75.73
HanXRQChr15	121200001	75.74
HanXRQChr15	121300001	75.76
HanXRQChr15	121400001	75.77
HanXRQChr15	121500001	75.78
HanXRQChr15	121600001	75.79
HanXRQChr15	121700001	75.8
HanXRQChr15	121800001	75.82
HanXRQChr15	121900001	75.83
HanXRQChr15	122000001	75.84
HanXRQChr15	122100001	75.85
HanXRQChr15	122200001	75.86
HanXRQChr15	122300001	75.88
HanXRQChr15	122400001	75.89
HanXRQChr15	122500001	75.9
HanXRQChr15	122600001	75.91
HanXRQChr15	122700001	75.92
HanXRQChr15	122800001	75.93
HanXRQChr15	122900001	75.94
HanXRQChr15	123000001	75.95
HanXRQChr15	123100001	75.97
HanXRQChr15	123200001	75.98
HanXRQChr15	123300001	75.99
HanXRQChr15	123400001	76
HanXRQChr15	123500001	76.01
HanXRQChr15	123600001	76.02
HanXRQChr15	123700001	76.03
HanXRQChr15	123800001	76.04
HanXRQChr15	123900001	76.05
